participant,sex,age,relat,income,DS_Inst,DS1,DS2,DS3,DS4,DS5,DS6,DS7,Target,Value,Alex_inst,Alex_height,Alex_weight,Alex_age,Alex_wealth,Alex_intelligent,Alex_attractive,Alex_kind,Alex_honest,Alex_care,comfort_inst,comf1,comf2,comf3,comf4,comf5,comf6,comf7,comf8,comf9,comf10,WTR_INST,75_109,75_94,75_79,75_64,75_49,75_34,75_19,75_4,75_-11,75_-26,19_28,19_24,19_20,19_16,19_12,19_9,19_5,19_1,19_-3,19_-7,46_67,46_58,46_48,46_39,46_30,46_21,46_12,46_2,46_-7,46_-16,English_Exclude
340,2,34,1,4,1,7,6,5,7,5,7,6,12,0,1,12,12,10,6,8,6,3,3,4,1,1,4,1,1,3,2,3,1,1,1,1,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0
362,1,34,2,7,1,7,6,6,5,5,7,6,23,1,1,5,6,16,9,11,4,11,11,11,1,5,2,7,4,4,4,7,4,7,7,1,1.55,1.35,1.15,0.95,0.75,0.55,0,0.15,-0.05,-0.25,1.55,1.35,0,0.95,0,0.55,0.35,0.15,-0.05,-0.25,1.55,1.35,0,0.95,0.75,0.55,0.35,0.15,-0.05,-0.25,0
392,2,34,1,18,1,3,4,4,5,5,6,4,19,0,1,11,12,8,6,4,2,1,2,4,1,3,5,6,1,1,2,7,1,5,4,1,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0
407,2,34,1,12,1,7,6,4,5,5,6,4,37,0,1,6,4,18,7,8,5,1,1,4,1,2,1,3,1,3,5,2,4,1,1,1,0,0,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.45,0,0,0,0,0,0,0,0,0,-0.25,0
420,2,34,1,9,1,7,4,2,1,2,1,2,18,0,1,10,6,15,4,2,3,1,1,1,1,2,5,3,3,4,3,4,3,5,4,1,0,0,0,0,0,0,0,0,0,-0.45,0,0,0,0,0,0,0,0,0,-0.45,0,0,0,0,0,0,0,0,0,-0.45,0
428,2,34,2,10,1,7,7,3,4,6,5,7,7,0,1,6,5,8,7,10,6,1,1,1,1,4,2,4,2,3,1,4,2,4,4,1,0,0,0,0,0,0,0,0,0,-0.45,0,0,0,0,0,0,0,0,0,-0.45,0,0,0,0,0,0,0,0,0,-0.45,0
483,1,34,1,8,1,7,5,5,5,6,5,6,17,1,1,11,10,13,6,8,7,8,8,4,1,1,1,2,1,2,2,2,1,1,2,1,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0
498,1,34,1,1,1,7,6,4,4,6,4,7,23,1,1,5,9,18,4,7,6,8,8,4,1,4,1,3,2,2,3,3,2,3,3,1,0,0,0,0.95,0.75,0.55,0.35,0.15,-0.05,-0.25,0,0,0,0.95,0.75,0.55,0.35,0.15,-0.05,-0.25,0,0,0,0.95,0.75,0.55,0.35,0.15,-0.05,-0.25,0
531,2,34,1,19,1,6,4,4,5,4,6,5,10,1,1,11,8,17,7,10,9,11,11,11,1,2,3,5,1,1,4,5,2,2,1,1,0,0,0,0,0,0,0.35,0.15,-0.05,-0.25,0,0,0,0,0,0,0.35,0.15,-0.05,-0.25,0,0,0,0,0,0,0.35,0.15,-0.05,-0.25,0
535,2,34,2,11,1,4,4,4,4,3,7,7,26,0,1,7,4,11,8,5,6,1,1,1,1,2,1,2,1,2,1,3,1,1,1,1,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0
543,1,34,1,7,1,4,4,4,4,4,4,4,6,1,1,2,21,14,11,7,7,7,7,7,1,4,4,5,4,4,4,5,5,4,4,1,0,0,0,0,0,0,0,0,0,-0.45,0,0,0,0,0,0,0,0,0,-0.45,0,0,0,0,0,0,0,0,0,-0.45,0
552,2,34,1,30,1,7,5,5,7,5,7,7,30,1,1,4,3,20,5,7,5,9,10,10,1,3,1,5,1,1,4,5,1,3,1,1,0,0,0,0,0,0.55,0.35,0.15,-0.05,-0.25,0,0,0,0.95,0.75,0.55,0.35,0.15,-0.05,-0.25,0,0,0,0,0.75,0,0.35,0.15,-0.05,-0.25,0
579,1,34,1,17,1,4,3,3,4,3,4,5,26,0,1,3,2,19,6,7,4,2,3,4,1,3,2,3,3,3,2,3,3,3,4,1,0,0,0,0,0,0,0,0,0,-0.45,0,0,0,0,0,0,0,0,0,-0.45,0,0,0,0,0,0,0,0,0,-0.45,0
618,1,34,1,3,1,6,4,6,6,6,5,4,16,0,1,10,8,11,3,7,7,6,4,6,1,1,1,4,2,1,4,5,1,1,3,1,0,0,0,0,0,0.55,0.35,0.15,-0.05,-0.25,1.55,0,0,0,0,0.55,0,0.15,-0.05,-0.25,0,0,0,0,0,0,0.35,0.15,-0.05,-0.25,0
638,2,34,1,18,1,4,6,4,3,4,3,6,35,1,1,6,5,11,5,6,9,9,9,11,1,1,1,4,1,2,2,4,1,1,2,1,0,0,1.15,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0.15,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0
639,2,34,1,26,1,6,4,3,5,5,4,3,28,1,1,7,3,10,7,7,6,9,10,10,1,3,4,5,1,2,4,5,3,3,4,1,0,0,0,0,0,0,0,0.15,-0.05,-0.25,0,0,0,0,0,0,0,0.15,-0.05,-0.25,0,0,0,0,0,0,0,0.15,-0.05,-0.25,0
674,1,34,1,9,1,7,6,4,6,4,2,6,20,0,1,12,11,11,8,5,7,3,3,1,1,1,6,3,1,1,1,3,1,1,1,1,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0
686,2,34,1,9,1,7,5,6,7,7,7,7,34,0,1,9,6,5,7,4,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0
706,2,34,1,19,1,5,3,4,3,4,4,5,6,1,1,10,10,18,6,8,5,9,9,8,1,5,3,6,3,3,5,5,3,5,5,1,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0.15,-0.05,-0.25,0,0,0,0,0,0,0,0.15,-0.05,-0.25,0
741,1,34,1,13,1,5,3,5,1,5,2,4,6,0,1,12,13,16,7,8,8,4,4,6,1,1,2,7,1,1,4,7,2,1,2,1,0,0,0,0,0,0,0,0,0,-0.45,0,0,0,0,0,0,0,0,0,-0.45,0,0,0,0,0,0,0,0,0,-0.45,0
744,1,34,1,13,1,7,5,3,6,2,1,2,1,1,1,13,13,8,8,8,5,9,9,10,1,5,3,4,1,1,3,3,2,5,2,1,1.55,1.35,0,0.95,0.75,0,0,0,-0.05,-0.25,0,0,0,0.95,0,0,0,0,0,-0.45,0,0,1.15,0,0,0,0,0.15,-0.05,-0.25,0
764,2,34,1,15,1,5,5,5,6,5,6,7,37,1,1,6,4,15,7,8,7,8,8,7,1,3,2,4,1,3,2,4,2,2,3,1,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0
819,2,34,1,4,1,7,7,7,6,7,7,7,39,0,1,15,5,4,8,6,7,1,1,2,1,2,1,3,1,2,1,5,1,1,4,1,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0
824,2,34,1,30,1,7,7,6,4,7,7,7,23,1,1,7,7,11,6,7,2,10,11,9,1,1,1,2,1,1,1,3,1,1,1,1,0,0,0,0,0,0,0.35,0.15,-0.05,-0.25,0,0,0,0,0,0.55,0.35,0.15,-0.05,-0.25,0,0,0,0,0,0,0.35,0.15,-0.05,-0.25,0
25,1,33,2,8,1,4,3,3,3,4,4,4,7,0,1,9,5,5,7,5,7,4,3,5,1,4,4,4,2,2,4,6,3,4,7,1,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0
39,1,33,1,6,1,5,4,3,3,3,2,7,3,1,1,7,5,9,6,8,6,9,10,7,1,1,1,1,1,1,4,3,1,1,1,1,0,0,0,0,0,0,0,0.15,-0.05,-0.25,0,0,0,0,0,0,0,0.15,-0.05,-0.25,0,0,0,0,0,0,0.35,0.15,-0.05,-0.25,0
47,3,33,2,2,1,6,3,4,3,3,4,5,18,1,1,12,8,18,6,9,7,9,10,8,1,1,1,1,1,1,4,1,1,2,1,1,0,0,1.15,0,0.75,0.55,0.35,0.15,-0.05,-0.25,1.55,1.35,0,0,0.75,0.55,0.35,0.15,-0.05,-0.25,0,0,0,0,0,0,0.35,0.15,-0.05,-0.25,0
64,2,33,1,7,1,7,3,2,3,2,5,3,20,1,1,14,14,13,8,9,10,10,10,9,1,6,3,4,2,4,4,5,2,6,5,1,0,0,0,0,0,0.55,0.35,0.15,-0.05,-0.25,0,0,0,0,0,0.55,0.35,0.15,-0.05,-0.25,0,0,0,0.95,0,0,0.35,0.15,-0.05,-0.25,0
72,1,33,1,10,1,6,3,2,5,4,2,7,33,0,1,8,6,9,7,9,6,4,2,4,1,1,1,1,1,1,4,4,1,1,3,1,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0
77,2,33,1,19,1,6,2,5,3,4,4,7,27,1,1,4,5,8,5,8,5,10,11,6,1,5,5,7,1,2,4,6,2,2,3,1,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0.55,0,0,-0.05,-0.25,0
100,1,33,1,6,1,4,6,4,3,4,6,6,25,1,1,7,7,16,8,7,8,11,10,6,1,3,2,7,2,2,1,6,2,5,5,1,0,0,0,0,0,0,0,0.15,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0.15,-0.05,-0.25,0
104,1,33,1,14,1,3,5,6,3,5,3,7,17,0,1,10,10,19,5,3,5,4,2,6,1,3,1,1,1,1,2,3,1,2,1,1,0,0,1.15,0.95,0,0.55,0.35,0.15,-0.05,-0.25,1.55,0,0,0.95,0.75,0.55,0.35,0.15,-0.05,-0.25,0,1.35,0,0.95,0.75,0,0.35,0.15,-0.05,-0.25,0
148,1,33,2,11,1,5,4,4,3,5,3,4,37,1,1,8,6,11,7,8,7,9,10,8,1,4,2,6,3,4,5,6,3,5,2,1,1.55,1.35,0,0,0,0,0,0,-0.05,-0.25,1.55,1.35,1.15,0,0,0,0,0,-0.05,-0.25,1.55,0,1.15,0,0,0.55,0,0,-0.05,-0.25,0
173,1,33,1,25,1,4,3,4,4,3,3,4,5,0,1,15,12,11,9,5,7,2,2,3,1,1,3,4,1,4,3,4,1,3,4,1,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0
194,2,33,1,12,1,6,6,5,5,5,6,5,28,1,1,5,2,8,6,8,5,10,9,9,1,3,1,4,2,3,3,4,1,4,1,1,0,0,0,0,0,0.55,0.35,0.15,-0.05,-0.25,1.55,1.35,0,0.95,0.75,0.55,0.35,0.15,-0.05,-0.25,0,0,0,0.95,0.75,0.55,0.35,0.15,-0.05,-0.25,0
199,1,33,1,5,1,6,4,5,5,5,6,6,32,1,1,3,2,4,3,5,2,1,4,6,1,4,3,4,5,5,5,4,3,5,5,1,0,0,1.15,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0
202,2,33,1,8,1,4,3,5,2,5,4,7,37,1,1,7,3,11,8,9,8,11,11,6,1,6,2,2,1,4,4,6,1,5,4,1,0,0,0,0,0,0,0,0.15,-0.05,-0.25,0,0,0,0,0,0.55,0.35,0.15,-0.05,-0.25,0,0,0,0,0,0,0.35,0.15,-0.05,-0.25,0
205,1,33,2,22,1,7,3,6,3,5,4,7,40,1,1,9,6,9,7,9,8,11,11,1,1,1,1,1,1,2,1,1,1,1,4,1,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0
261,2,33,1,8,1,6,5,6,6,5,6,6,26,0,1,8,3,10,3,5,8,3,2,5,1,2,2,6,1,1,2,3,2,2,2,1,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0
313,2,33,2,6,1,6,1,3,2,4,5,3,24,1,1,5,8,18,7,7,8,11,10,11,1,7,5,5,5,7,7,7,7,6,6,1,0,0,0,0,0.75,0.55,0.35,0.15,-0.05,-0.25,1.55,0,0,0.95,0.75,0.55,0.35,0.15,-0.05,-0.25,0,0,0,0.95,0.75,0.55,0.35,0.15,-0.05,-0.25,0
330,2,33,1,7,1,2,3,6,5,2,5,4,16,1,1,6,7,7,8,3,5,5,7,6,1,6,4,5,5,6,5,6,5,6,4,1,0,1.35,0,0.95,0,0.55,0.35,0.15,0,-0.25,0,0,0,0,0.75,0.55,0.35,0,0,-0.45,1.55,0,0,0,0,0.55,0,0,-0.05,-0.25,0
331,2,33,1,4,1,7,5,7,7,6,5,7,4,1,1,13,9,19,8,9,6,11,11,9,1,1,1,1,1,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0.15,-0.05,-0.25,0,0,0,0,0,0,0,0.15,-0.05,-0.25,0,0,0,0,0,0,0,0.15,-0.05,-0.25,0
388,1,33,2,1,1,5,6,3,3,4,4,7,38,0,1,8,5,13,8,7,6,1,1,1,1,1,1,4,1,2,3,4,5,1,4,1,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0
460,2,33,1,7,1,4,6,3,2,5,4,5,9,1,1,8,10,15,7,8,6,9,10,8,1,3,2,4,3,2,2,4,2,3,4,1,0,1.35,0,0.95,0.75,0.55,0.35,0.15,-0.05,-0.25,0,1.35,0,0,0.75,0.55,0.35,0.15,-0.05,-0.25,0,0,0,0.95,0.75,0.55,0.35,0.15,-0.05,-0.25,0
470,1,33,1,21,1,5,7,4,6,6,5,5,36,1,1,6,5,12,6,7,6,9,10,6,1,5,4,7,2,5,3,6,2,4,6,1,0,0,0,0.95,0.75,0.55,0.35,0.15,-0.05,-0.25,0,0,0,0.95,0.75,0.55,0,0.15,-0.05,-0.25,0,0,0,0.95,0.75,0.55,0.35,0.15,-0.05,-0.25,0
533,1,33,1,12,1,4,2,2,3,2,4,5,37,1,1,5,4,12,8,8,8,10,10,10,1,7,7,7,7,7,4,7,7,7,7,1,0,0,0,0.95,0.75,0.55,0.35,0.15,-0.05,-0.25,0,0,0,0.95,0.75,0.55,0.35,0.15,-0.05,-0.25,0,0,0,0.95,0.75,0.55,0.35,0.15,-0.05,-0.25,0
566,1,33,2,2,1,4,4,4,6,5,5,6,18,0,1,12,9,14,7,5,7,1,2,2,1,4,2,6,1,3,3,6,4,3,6,1,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0
600,2,33,1,15,1,5,2,6,1,7,1,4,14,0,1,6,6,11,4,7,5,2,2,1,1,2,2,4,2,1,2,1,1,3,1,1,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0
624,2,33,1,14,1,5,5,5,5,5,6,4,16,0,1,10,5,9,6,5,7,4,3,2,1,1,2,2,1,1,2,3,2,1,2,1,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0
832,1,33,2,9,1,3,5,3,6,6,3,4,39,0,1,7,6,10,4,5,7,3,2,3,1,5,2,4,2,6,4,5,6,1,5,1,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0
850,1,33,1,9,1,6,7,4,4,7,4,5,35,1,1,5,3,10,8,8,9,10,10,9,1,4,4,6,1,3,1,5,1,5,5,1,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0
853,1,33,1,14,1,5,7,4,6,6,6,7,14,1,1,13,8,12,5,9,10,8,8,6,1,5,3,2,2,3,2,6,2,5,3,1,0,0,0,0,0,0,0.35,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0,1.35,0,0,0,0,0,0,-0.05,-0.45,1
860,2,33,1,12,1,6,4,4,6,4,5,4,10,1,1,13,10,11,5,6,7,10,10,10,1,1,3,3,1,2,2,4,2,2,2,1,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0
895,2,33,1,17,1,4,5,6,5,6,5,6,31,0,1,4,5,14,7,6,7,3,1,3,1,2,4,3,1,3,2,4,1,2,3,1,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0
900,2,33,1,10,1,6,4,6,4,5,6,6,15,1,1,10,8,12,6,6,6,7,7,7,1,3,2,3,3,3,3,4,3,3,4,1,0,0,0,0,0,0,0,0.15,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0.15,0,-0.25,0
34,2,32,1,9,1,3,6,2,5,2,6,5,28,0,1,8,4,15,7,5,6,1,1,3,1,1,1,3,1,2,2,4,1,1,4,1,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0
50,1,32,1,16,1,7,6,4,7,5,7,7,26,1,1,7,3,11,6,8,7,6,8,8,1,1,1,4,1,1,5,4,1,1,1,1,0,0,1.15,0,0.75,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0.15,-0.05,-0.25,1.55,0,0,0,0,0,0,0,-0.05,-0.45,0
92,2,32,2,6,1,6,7,5,4,5,6,6,4,0,1,8,5,13,8,8,6,2,3,4,1,1,2,2,1,2,2,2,4,1,3,1,0,0,0,0,0,0,0,0.15,0,-0.25,0,0,0,0,0,0,0,0.15,0,-0.45,0,0,0,0,0,0,0,0.15,0,-0.45,0
178,1,32,1,3,1,5,5,1,6,3,2,2,9,1,1,9,11,19,5,11,7,8,9,10,1,2,2,1,2,3,6,1,1,1,1,1,0,0,0,0.95,0,0.55,0.35,0.15,-0.05,-0.25,0,0,0,0.95,0,0.55,0.35,0.15,-0.05,-0.25,0,0,0,0.95,0.75,0.55,0.35,0.15,-0.05,-0.25,0
186,2,32,1,18,1,5,4,4,4,5,5,5,30,1,1,6,5,16,6,9,7,11,10,9,1,3,1,4,,1,3,4,3,2,2,1,0,0,0,0,0,0,0.35,0.15,-0.05,-0.25,0,0,0,0,0,0,0,0.15,-0.05,-0.25,0,0,0,0,0,0,0.35,0.15,-0.05,-0.25,0
190,1,32,2,5,1,4,2,6,7,7,7,2,27,0,1,7,5,8,5,8,5,1,1,2,1,1,1,1,1,1,3,3,3,1,1,1,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0
229,2,32,1,16,1,5,5,4,5,4,5,6,19,1,1,14,10,11,8,10,10,11,10,11,1,4,3,7,3,3,5,6,4,4,3,1,0,0,0,0,0.75,0.55,0.35,0.15,-0.05,-0.25,0,0,0,0,0,0.55,0.35,0.15,-0.05,-0.25,0,0,0,0,0.75,0,0.35,0.15,-0.05,-0.25,0
234,2,32,1,16,1,7,2,3,4,4,4,5,4,0,1,10,8,13,5,4,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,-0.45,0,0,0,0,0,0,0,0,0,-0.45,0,0,0,0,0,0,0,0,0,-0.45,0
245,1,32,2,11,1,3,5,3,4,4,6,3,20,1,1,11,9,11,5,7,7,6,7,5,1,5,2,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0.15,-0.05,-0.25,0,0,0,0,0,0,0,0.15,-0.05,-0.25,0,0,0,0,0,0,0,0.15,-0.05,-0.25,0
253,2,32,1,4,1,5,5,6,6,6,3,5,9,1,1,9,8,21,5,7,6,9,9,9,1,2,2,6,3,2,3,2,2,2,3,1,0,0,0,0,0,0,0,0.15,-0.05,-0.25,0,0,0,0,0,0.55,0,0.15,-0.05,-0.25,0,0,0,0,0,0,0.35,0.15,-0.05,-0.25,0
281,1,32,1,3,1,3,2,1,2,2,2,3,28,1,1,9,5,13,7,9,10,9,10,8,1,4,3,4,3,4,4,4,3,4,3,1,0,0,1.15,0.95,0,0,0.35,0.15,-0.05,-0.25,0,0,1.15,0,0.75,0.55,0.35,0.15,-0.05,-0.25,0,0,0,0.95,0.75,0,0.35,0.15,-0.05,-0.25,0
293,1,32,2,4,1,4,3,3,3,4,4,5,31,1,1,5,5,11,7,7,7,6,7,6,1,4,2,2,2,3,2,4,2,4,2,1,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0
305,2,32,2,4,1,5,2,3,2,4,6,7,13,0,1,14,14,10,7,8,4,1,1,2,1,1,2,2,1,2,2,2,2,1,3,1,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,0,-0.25,0
333,1,32,2,5,1,4,2,1,4,3,5,3,24,0,1,10,9,9,8,9,6,3,3,5,1,3,1,7,1,4,4,6,3,2,3,1,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0
339,1,32,1,21,1,5,4,3,5,5,4,6,30,0,1,6,6,19,5,4,4,2,3,3,1,1,1,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0
351,1,32,1,12,1,7,7,4,7,6,5,7,40,1,1,6,6,11,9,10,8,6,11,10,1,5,6,5,4,4,4,7,6,6,7,1,1.55,1.35,0,0,0.75,0,0,0,0,-0.25,0,1.35,1.15,0.95,0.75,0,0,0,-0.05,-0.45,1.55,0,1.15,0.95,0,0,0.35,0,-0.05,-0.45,1
363,1,32,1,17,1,2,3,1,4,4,2,6,37,0,1,5,5,15,5,5,6,2,2,4,1,4,4,4,3,4,2,4,4,4,4,1,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0.15,-0.05,-0.25,0
378,2,32,1,3,1,7,6,7,7,6,7,7,28,0,1,7,3,11,9,8,6,1,1,4,1,1,1,2,1,1,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,-0.45,0,0,0,0,0,0,0,0,0,-0.45,0,0,0,0,0,0,0,0,0,-0.45,0
390,1,32,1,20,1,5,5,1,1,4,4,4,37,0,1,6,4,16,3,5,7,1,1,4,1,2,2,6,2,5,4,7,7,2,6,1,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0
406,1,32,1,30,1,4,2,3,1,4,1,2,27,0,1,7,4,19,10,8,6,1,4,1,1,1,1,3,1,4,3,4,3,1,7,1,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0
433,1,32,2,16,1,5,5,4,2,4,2,4,37,1,1,7,5,16,9,8,6,10,11,6,1,4,3,5,4,3,1,6,3,5,5,1,0,0,0,0,0,0,0,0.15,-0.05,-0.25,0,0,0,0,0,0,0,0.15,-0.05,-0.25,0,0,0,0,0,0,0,0.15,-0.05,-0.25,0
447,1,32,1,13,1,6,7,6,7,4,7,5,1,0,1,13,9,13,8,9,10,8,9,11,1,5,7,5,7,4,6,6,7,7,4,1,1.55,0,1.15,0.95,0,0.55,0,0,-0.05,-0.25,1.55,0,0,0.95,0.75,0,0.35,0,0,-0.45,1.55,0,0,0,0,0.55,0,0.15,-0.05,-0.25,1
465,1,32,1,30,1,3,4,3,2,3,2,5,40,0,1,7,4,5,6,5,9,2,2,6,1,4,1,1,1,2,2,3,3,3,4,1,0,0,0,0,0,0.55,0.35,0.15,-0.05,-0.25,0,0,0,0.95,0.75,0.55,0.35,0.15,-0.05,-0.25,0,0,0,0.95,0.75,0.55,0.35,0.15,-0.05,-0.25,0
512,2,32,1,14,1,7,1,2,6,2,7,4,26,0,1,5,4,11,7,9,9,1,6,11,1,1,2,4,2,2,2,3,6,1,3,1,1.55,0,0,0,0.75,0,0,0,-0.05,-0.25,1.55,1.35,0,0.95,0.75,0.55,0.35,0.15,-0.05,-0.25,0,0,0,0,0.75,0,0.35,0.15,-0.05,-0.25,0
526,1,32,1,10,1,6,4,5,3,4,4,5,11,1,1,11,9,6,7,8,6,9,10,4,1,5,1,6,1,1,4,4,1,3,4,1,0,0,0,0,0.75,0.55,0.35,0.15,-0.05,-0.25,1.55,0,0,0,0.75,0.55,0.35,0.15,-0.05,-0.25,0,0,0,0,0,0.55,0.35,0.15,-0.05,-0.25,0
538,2,32,1,22,1,7,5,3,4,3,5,7,9,1,1,13,14,12,6,7,4,9,9,7,1,4,2,2,2,1,4,3,1,2,5,1,0,0,0,0.95,0.75,0.55,0.35,0.15,-0.05,-0.25,0,0,0,0.95,0.75,0.55,0.35,0.15,-0.05,-0.25,0,0,0,0.95,0.75,0,0.35,0.15,-0.05,-0.25,0
548,1,32,1,12,1,6,7,6,7,6,7,5,32,1,1,10,6,11,9,9,10,11,9,9,1,4,4,6,5,6,7,6,7,5,7,1,0,1.35,0,0.95,0,0,0,0.15,-0.05,-0.25,0,0,0,0,0.75,0,0.35,0,-0.05,-0.25,0,0,0,0,0.75,0,0,0,-0.05,-0.25,1
608,1,32,1,11,1,6,7,5,6,7,5,7,36,0,1,7,9,9,8,9,10,10,8,11,1,6,7,4,4,5,6,7,7,5,5,1,0,0,0,0.95,0,0,0.35,0.15,-0.05,-0.25,0,1.35,1.15,0,0,0,0.35,0.15,-0.05,-0.25,0,0,0,0,0,0,0,0.15,-0.05,-0.25,1
612,2,32,1,6,1,4,5,2,2,3,2,4,36,0,1,6,6,6,6,7,7,2,3,6,1,4,5,7,1,5,2,7,2,5,4,1,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0,0,0,0,0,0,0,0,-0.05,-0.25,0
